EVTDESC96063;\n\n$FROMCOUNTRY$_has_signed_a_treaty_properly_delineating_the_borders_of_British_Nigeria._Now_we_must_hold_up_our_end_of_the_deal_and_return_territory_we_control_outside_these_borders.;;;;;;;;;;;;;
EVTDESC96062;\n\nBritain_proposes_that_we_properly_delineate_our_borders_around_British_Nigeria_to_avoid_possible_conflict_and_effectively_administer_the_area._Do_we_accept?;;;;;;;;;;;;;
EVTDESC10790;\n\nAs_a_way_to_make_things_easier,_this_event_chain_will_let_you_decide_between_3_options_related_to_POPULATION_GROWTH.;;;;;;;;;;;;;
EVTDESC10791;\n\nAs_a_way_to_make_things_easier,_this_event_chain_will_let_you_decide_between_3_options_related_to_EDUCATION_EFFICIECY.;;;;;;;;;;;;;
EVTDESC10792;\n\nAs_a_way_to_make_things_easier,_this_event_chain_will_let_you_decide_between_3_options_related_to_ARMY_ORGANIZATION.;;;;;;;;;;;;;
EVTDESC10793;\n\nAs_a_way_to_make_things_easier,_this_event_chain_will_let_you_decide_between_3_options_related_to_RESEARCH_POINTS.;;;;;;;;;;;;;
EVTDESC123904;\n\nAfter_extensive_use,_one_of_our_coal_mining_regions_has_been_depleted_of_coal._Perhaps_one_day_when_technology_makes_deeper_deposits_accessible,_the_mines_will_return_to_life._Until_then,_they_shall_slumber_in_wait.;;;;;;;;;;;;;
EVTDESC832942849;\n\nAfter_extensive_use,_our_iron_mines_in_Bulawayo_have_been_depleted.;;;;;;;;;;;;;
EVTDESC123902;\n\nSlovaks,_resentful_of_Magyar_rule,_have_assembled_a_volunteer_army_and_begun_ambushing_Hungarian_units._They_proclaim_their_loyalty_to_us,_hoping_to_gain_more_favorable_treatment_once_Hungary_is_defeated.;;;;;;;;;;;;;
EVTDESC123901;\n\nThe_Slovaks,_resentful_of_our_rule,_have_assembled_a_volunteer_army_and_begun_ambushing_our_forces._They_proclaim_their_loyalty_to_Vienna,_making_this_yet_another_front_against_the_Austrians.;;;;;;;;;;;;;
EVTDESC123900;\n\nA_Slovak_secessionist_get-together_has_declared_itself_the_national_council_of_Slovakia_and_begun_the_first_steps_of_an_uprising_against_our_rule._This_is_our_last_chance_to_meet_their_demands.;;;;;;;;;;;;;
EVTDESC123864;\n\nWith_yankee_support,_Venezuela_has_decided_to_send_an_ultimatum_demanding_Essequibo._If_we_do_not_accept,_it_will_surely_lead_to_war.;;;;;;;;;;;;;
EVTDESC123863;\n\nThe_yankees_have_sent_us_a_blank_cheque_guaranteeing_support_against_Britain_in_any_eventuality._The_choice_is_ours,_how_do_we_proceed?;;;;;;;;;;;;;
EVTDESC123862;\n\nThe_Americans_have_decided_to_cede_Essequibo_to_Venezuela_in_its_entirety,_a_clear_betrayal_of_our_mutual_'understanding'_as_great_powers.;;;;;;;;;;;;;
EVTDESC123861;\n\nAs_expected,_the_yankees_have_decided_to_award_us_Essequibo_aside_from_minor_border_strip,_forcing_Venezuela_to_rescind_its_claims.;;;;;;;;;;;;;
EVTDESC24543535;\n\nThe_US_has_granted_us_further_concessions_to_the_West_of_Guyana_in_addition_to_forcing_Venezuela_to_rescind_their_claims.;;;;;;;;;;;;;
EVTDESC24543536;\n\nThe_US_has_not_only_awarded_Britain_all_of_Essequibo_but_also_their_ridiculous_claims_even_further_west._We_must_consider_whether_or_not_to_defend_ourselves_or_give_up_the_land.;;;;;;;;;;;;;
EVTDESC245435361;\n\nVenezuela_has_ceded_Guasipati,_abiding_by_the_US'_neutral_arbitration.;;;;;;;;;;;;;
EVTDESC123860;\n\nThe_British_have_decided_to_enter_a_neutral_arbitration,_however_they_may_not_accept_giving_up_land_and_expect_us_to_back_them.;;;;;;;;;;;;;
EVTDESC123859;\n\nThe_British_have_decided_to_decline_participating_in_an_arbitration_to_settle_the_Essequibo_dispute._Should_we_continue_backing_Venezuela_and_risk_war?;;;;;;;;;;;;;
EVTDESC123858;\n\nWith_the_border_conflict_over_Essequibo_with_Venezuela_escalating_continually,_the_United_States_of_America_have_proposed_an_arbitration_to_settle_it_once_and_for_all.;;;;;;;;;;;;;
EVTDESC123857;\n\nWithout_US_backing,_Britain_has_not_been_intimidated_into_giving_up_Essequibo,_in_fact_they_threatened_to_burn_Caracas_to_the_ground_if_we_dare_invade.;;;;;;;;;;;;;
EVTDESC123856;\n\nDespite_not_having_US_backing,_Venezuela_has_sent_us_an_ultimatum_to_cede_Essequibo_to_them_or_face_an_invasion.;;;;;;;;;;;;;
EVTDESC123855;\n\nThe_yankees_have_decided_that_Essequibo_is_not_worth_endangering_their_relations_with_the_UK.;;;;;;;;;;;;;
EVTDESC123851;\n\nGermany_has_agreed_to_the_proposed_settlement_to_the_Samoan_Crisis,_ceding_the_Solomon_and_Santa_Cruz_Islands_to_the_United_Kingdom_while_receiving_the_two_main_islands_of_Samoa_and_leaving_the_rest_to_the_United_States.;;;;;;;;;;;;;
EVTDESC123850;\n\nGermany_has_proven_unwilling_to_compromise_on_the_competing_claims_on_Samoa_despite_Anglo-American_accord._How_shall_we_react_to_this?;;;;;;;;;;;;;
EVTDESC123849;\n\nCompeting_British,_American_and_German_claims_on_Samoa_led_to_all_three_of_us_dispatching_warships_24/7_to_stake_said_claims._A_tropical_storm_just_sank_all_but_one_British_corvette._Britain_wishes_to_compromise,_America_has_agreed.;;;;;;;;;;;;;
EVTDESC123848;\n\nCompeting_British,_American_and_German_claims_on_Samoa_led_to_all_three_of_us_dispatching_warships_24/7_to_stake_said_claims._A_tropical_storm_just_sank_all_but_one_British_corvette._Britain_tried_to_compromise,_but_America_would_not_relent.;;;;;;;;;;;;;
EVTDESC123847;\n\nFollowing_our_attempt_at_negotiating_a_compromise_to_the_competing_claims_over_the_island_of_Samoa,_the_United_States_have_proven_themselves_unwilling_to_settle_for_less_than_total_control_and_broke_relations.;;;;;;;;;;;;;
EVTDESC123846;\n\nCompeting_British,_American_and_German_claims_on_Samoa_led_to_all_three_of_us_dispatching_warships_24/7_to_stake_said_claims._A_tropical_storm_just_sank_all_but_one_British_corvette._Britain_wishes_to_compromise_on_the_matter.;;;;;;;;;;;;;
EVTDESC123845;\n\nCompeting_British,_American_and_German_claims_on_Samoa_led_to_all_three_of_us_dispatching_warships_24/7_to_stake_said_claims._A_tropical_storm_just_sank_all_but_one_British_corvette._Britain_has_refused_to_compromise.;;;;;;;;;;;;;
EVTDESC123844;\n\nCompeting_British,_American_and_German_claims_on_Samoa_led_to_all_three_of_us_dispatching_warships_24/7_to_stake_said_claims._A_tropical_storm_just_sank_all_but_one_British_corvette._Britain_has_refused_to_compromise.;;;;;;;;;;;;;
EVTDESC123843;\n\nCompeting_British,_American_and_German_claims_on_Samoa_led_to_all_three_of_us_dispatching_warships_24/7_to_stake_said_claims._A_tropical_storm_just_sank_all_but_one_British_corvette.;;;;;;;;;;;;;
EVTDESC123842;\n\nWith_French_support,_the_Dual_Sicilians_have_refused_our_demands_to_end_their_contract_with_the_French_to_grant_them_a_monopoly_on_Sicilian_sulfur_exports.;;;;;;;;;;;;;
EVTDESC123841;\n\nDespite_being_without_French_support,_the_Dual_Sicilians_have_refused_our_demands_to_end_their_contract_with_the_French_to_grant_them_a_monopoly_on_Sicilian_sulfur_exports.;;;;;;;;;;;;;
EVTDESC123839;\n\nFrance_has_stood_by_our_side_and_promised_to_come_to_our_defense_in_the_event_of_war_with_Britain_over_the_recent_sulfur_contract.;;;;;;;;;;;;;
EVTDESC123840;\n\nIn_face_of_the_strong_possibility_of_a_war_with_Britain,_France_has_abandoned_us_in_the_face_of_danger.;;;;;;;;;;;;;
EVTDESC123837;\n\nIn_response_to_our_Sicilian_sulfur_export_monopoly_contract,_Britain_has_dispatched_a_naval_task_force_to_prevent_the_outflow_of_French-controlled_sulfur_from_Sicily_via_blockade.;;;;;;;;;;;;;
EVTDESC123838;\n\nUnder_pressure_from_the_British_blockade,_the_Two_Sicilies_has_decided_to_abandon_its_new_contract_with_us_and_reinstate_British_trade_influence.;;;;;;;;;;;;;
EVTDESC123836;\n\nIntimidated_by_our_naval_show_of_force,_king_Ferdinand_II_agreed_to_waver_the_contract_with_France_assigning_them_a_sulfur_export_monopoly_on_Sicily.;;;;;;;;;;;;;
EVTDESC123835;\n\nUpon_being_notified_of_the_new_sulfur_export_contract_with_France,_the_British_government_dispatched_the_Mediterranean_squadron_from_Malta_to_blockade_our_ports,_preventing_sulfur_exports,_until_the_French_monopoly_is_recalled.;;;;;;;;;;;;;
EVTDESC123834;\n\nSince_1814_when_we_liberated_the_Two_Sicilies_from_Napoleonic_occupation,_they_have_been_in_accordance_to_a_contract_giving_us_the_rights_to_shipping_Sicilian_sulfur._However,_France_has_signed_a_new_contract_taking_our_monopoly.;;;;;;;;;;;;;
EVTDESC123833;\n\nThis_morning,_the_French_ambassador_agreed_to_the_new_French_sulfur_export_monopoly,_finalizing_the_contract_with_which_it_is_determined.;;;;;;;;;;;;;
EVTDESC123832;\n\nThis_morning,_the_French_ambassador_decided_against_the_contract_determining_new_sulfur_export_monopoly,_citing_concerns_over_relations_with_Britain.;;;;;;;;;;;;;
EVTDESC123831;\n\nKing_Ferdinand_II_has_signed_a_contract_to_hand_us_a_monopoly_on_sulfur_shipping_from_Sicily._This_will_limit_the_British_influence_in_the_area,_but_it_won't_come_cheap.;;;;;;;;;;;;;
EVTDESC123830;\n\nYusuf_Ali_Kenadid_has_arrived_from_Arabia_with_a_band_of_Hadhrami_musketeers,_overpowered_the_locals_and_established_a_new_sultanate_with_himself_at_its_head.;;;;;;;;;;;;;
EVTDESC123828;\n\nDespite_our_show_of_force_and_continued_negotiations,_the_Shogunate_has_opted_to_defend_Tsushima_at_all_costs._This_means_war!;;;;;;;;;;;;;
EVTDESC123827;\n\nSir_James_Hope_has_arrived_in_Tsushima_with_2_warships_to_scare_off_the_Russian_corvette,_however_they_remain_undeterred_and_have_sent_an_ultimatum_demanding_the_island.;;;;;;;;;;;;;
EVTDESC123826;\n\nPerfidious_Albion_has_shown_a_blind_eye_to_Russian_aggression_for_Tsushima._If_we_end_negotiations,_we_will_have_to_face_Russia_alone.;;;;;;;;;;;;;
EVTDESC123824;\n\nSir_James_Hope_has_arrived_with_two_warships_in_Tsushima_to_prevent_our_show_of_force_to_the_Japanese_and_contain_our_influence.;;;;;;;;;;;;;
EVTDESC123825;\n\nSeeing_the_island_of_Tsushima_as_not_worth_a_war,_the_Russians_have_relinquished_their_demands_and_accepted_our_decision_to_deny_the_lease.;;;;;;;;;;;;;
EVTDESC123823;\n\nBritain_has_turned_a_blind_eye_to_our_landing_on_Tsushima._This_leaves_us_a_free_hand_to_pressure_the_Shogunate_into_accepting_the_lease.;;;;;;;;;;;;;
EVTDESC123822;\n\nRussia_has_dispatched_the_corvette_Posadnik_to_Tsushima_island_to_intimidate_the_Shogun_into_granting_a_lease_on_the_island.;;;;;;;;;;;;;
EVTDESC123820;\n\nOur_corvette,_the_Posadnik,_under_captain_Nicolai_Birilev_sufficiently_failed_to_intimidate_the_Shogunate_into_granting_a_permanent_lease_on_the_island.;;;;;;;;;;;;;
EVTDESC123821;\n\nOur_corvette,_the_Posadnik,_under_captain_Nicolai_Birilev_sufficiently_intimidated_the_Shogunate_into_granting_a_permanent_lease_on_the_island.;;;;;;;;;;;;;
EVTDESC123819;\n\nThe_Russian_corvette_Posadnik_has_landed_in_Tsushima_Island's_Ozaki_Inlet,_the_captain,_Nicolai_Birilev,_demanding_landing_rights_and_a_permanent_lease_on_the_island.;;;;;;;;;;;;;
EVTDESC123816;\n\n$FROMCOUNTRY$_has_ceded_us_Sanmen_Bay,_intimidated_by_the_Marco_Polo_and_the_prospect_of_being_humiliated_once_again_by_a_colonial_power.;;;;;;;;;;;;;
EVTDESC123817;\n\n$FROMCOUNTRY$_hasn't_ceded_us_Sanmen_Bay,_not_intimidated_by_the_Marco_Polo_and_the_prospect_of_being_humiliated_once_again_by_a_colonial_power.;;;;;;;;;;;;;
EVTDESC123815;\n\n$FROMCOUNTRY$_has_sent_the_Marco_Polo,_a_brand-new_destroyer_to_intimidate_us_into_granting_them_a_lease_on_Sanmen_Bay.;;;;;;;;;;;;;
EVTDESC123814;\n\nOur_proposal_for_a_border_treaty_to_settle_the_dispute_over_the_Sudetenland_and_return_our_panhandle_to_$FROMCOUNTRY$'s_hand_was_accepted_this_morning_by_their_diplomats.;;;;;;;;;;;;;
EVTDESC123813;\n\nOur_proposal_for_a_border_treaty_to_settle_the_dispute_over_the_Sudetenland_and_return_our_panhandle_to_$FROMCOUNTRY$'s_hand_was_rejected_this_morning_by_their_diplomats.;;;;;;;;;;;;;
EVTDESC123812;\n\n$FROMCOUNTRY$_owns_a_chunk_of_land_protruding_into_ours,_therefore_they_have_suggested_signing_a_treaty_to_end_disputes_and_redraw_more_manageable_borders.;;;;;;;;;;;;;
EVTDESC123811;\n\nWithout_a_land_connection_to_Teschen,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC123810;\n\nWithout_a_land_connection_to_Teschen,_the_owners_of_Bielitz_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC123809;\n\nWithout_a_land_connection_to_Manifa,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC123808;\n\nWithout_a_land_connection_to_Manifa,_the_owners_of_Qatif_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC123807;\n\nWithout_a_land_connection_to_Thaba_Bosiu,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC123806;\n\nWithout_a_land_connection_to_Thaba_Bosiu,_the_owners_of_Thaba_Nchu_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC23453234;\n\nWithout_a_land_connection_to_Waw,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC23453235;\n\nWithout_a_land_connection_to_Waw,_the_owners_of_Leer_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC23453236;\n\nWithout_a_land_connection_to_Massawa,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC23453237;\n\nWithout_a_land_connection_to_Massawa,_the_owners_of_Asmara_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC123805;\n\nWithout_a_land_connection_to_Peja,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC123804;\n\nWithout_a_land_connection_to_Peja,_the_owners_of_Prizren_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678863;\n\nWithout_a_land_connection_to_Sam_Neua,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678862;\n\nWithout_a_land_connection_to_Sam_Neua,_the_owners_of_Luang_Prabang_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678872;\n\nWithout_a_land_connection_to_Kunghol,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678873;\n\nWithout_a_land_connection_to_Kunghol,_the_owners_of_Kahone_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54643633;\n\nWithout_a_land_connection_to_Asosa,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54643632;\n\nWithout_a_land_connection_to_Asosa,_the_owners_of_Chilga_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678874;\n\nWithout_a_land_connection_to_Tangrera,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678875;\n\nWithout_a_land_connection_to_Tangrera,_the_owners_of_Odienne_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678876;\n\nWithout_a_land_connection_to_Orodaro,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678877;\n\nWithout_a_land_connection_to_Orodaro,_the_owners_of_Bobo_Dioulasso_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678878;\n\nWithout_a_land_connection_to_Zebala,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678879;\n\nWithout_a_land_connection_to_Zebala,_the_owners_of_Segu_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678886;\n\nWithout_a_land_connection_to_Koro,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678887;\n\nWithout_a_land_connection_to_Koro,_the_owners_of_Hamdallahi_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678890;\n\nWithout_a_land_connection_to_Ansongo,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678891;\n\nWithout_a_land_connection_to_Ansongo,_the_owners_of_Gao_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678900;\n\nWithout_a_land_connection_to_Ketou,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678901;\n\nWithout_a_land_connection_to_Ketou,_the_owners_of_Bohicon_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678904;\n\nWithout_a_land_connection_to_Bussa,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678905;\n\nWithout_a_land_connection_to_Bussa,_the_owners_of_Oyo_Ile_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678906;\n\nWithout_a_land_connection_to_Benin,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678907;\n\nWithout_a_land_connection_to_Benin,_the_owners_of_Warri_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678908;\n\nWithout_a_land_connection_to_Massenya,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678909;\n\nWithout_a_land_connection_to_Massenya,_the_owners_of_Doba_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678912;\n\nWithout_a_land_connection_to_Bumbusi,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678913;\n\nWithout_a_land_connection_to_Bumbusi,_the_owners_of_Bulawayo_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678914;\n\nWithout_a_land_connection_to_Kikalengu,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678915;\n\nWithout_a_land_connection_to_Kikalengu,_the_owners_of_Kataki_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678920;\n\nWithout_a_land_connection_to_Mzuzu,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678921;\n\nWithout_a_land_connection_to_Mzuzu,_the_owners_of_Kasungu_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678926;\n\nWithout_a_land_connection_to_Ilorin,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678927;\n\nWithout_a_land_connection_to_Ilorin,_the_owners_of_Ekiti_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678928;\n\nWithout_a_land_connection_to_Lumbala,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678929;\n\nWithout_a_land_connection_to_Lumbala,_the_owners_of_Kassai_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678930;\n\nWithout_a_land_connection_to_Lufenbo,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC546789291;\n\nWithout_a_land_connection_to_Lufenbo,_the_owners_of_Menongue_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678932;\n\nWithout_a_land_connection_to_Rivungo,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678931;\n\nWithout_a_land_connection_to_Rivungo,_the_owners_of_Mavinga_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678934;\n\nWithout_a_land_connection_to_il-Kaf,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678933;\n\nWithout_a_land_connection_to_il-Kaf,_the_owners_of_al-Tarif_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678936;\n\nWithout_a_land_connection_to_Mabondo,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678935;\n\nWithout_a_land_connection_to_Mabondo,_the_owners_of_Monsol_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678938;\n\nWithout_a_land_connection_to_Maingara,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678937;\n\nWithout_a_land_connection_to_Maingara,_the_owners_of_Doba_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678940;\n\nWithout_a_land_connection_to_Zinder,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678939;\n\nWithout_a_land_connection_to_Zinder,_the_owners_of_Tibiri_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678942;\n\nWithout_a_land_connection_to_Hisn_al_Abr,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678941;\n\nWithout_a_land_connection_to_Hisn_al_Abr,_the_owners_of_al-Jwardan_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678944;\n\nWithout_a_land_connection_to_Marib,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678943;\n\nWithout_a_land_connection_to_Marib,_the_owners_of_Sana'a_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC789678456;\n\nWithout_a_land_connection_to_Rukanga,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC78328451;\n\nWithout_a_land_connection_to_Rukanga,_the_owners_of_Mombasa_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC78967865;\n\nWithout_a_land_connection_to_Chipinge,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC78967866;\n\nWithout_a_land_connection_to_Chipinge,_the_owners_of_Gweru_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC78967867;\n\nWithout_a_land_connection_to_Buyogoma,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC78967868;\n\nWithout_a_land_connection_to_Buyogoma,_the_owners_of_Usumbura_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC78967869;\n\nWithout_a_land_connection_to_Kebbi,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC78967870;\n\nWithout_a_land_connection_to_Kebbi,_the_owners_of_Sokoto_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC78967871;\n\nWithout_a_land_connection_to_Sinko,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC78967872;\n\nWithout_a_land_connection_to_Sinko,_the_owners_of_Kissidugu_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC78967873;\n\nWithout_a_land_connection_to_Moundou,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC789678731;\n\nWithout_a_land_connection_to_Moundou,_we_can_no_longer_defend_it._$FROMCOUNTRY$_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC78967874;\n\nWithout_a_land_connection_to_Moundou,_the_owners_of_Doba_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678946;\n\nWithout_a_land_connection_to_Boosaaso,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678945;\n\nWithout_a_land_connection_to_Boosaaso,_the_owners_of_Caluula_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC546789461;\n\nWithout_a_land_connection_to_Las_Khorey,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC546789451;\n\nWithout_a_land_connection_to_Las_Khorey,_the_owners_of_Burco_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678948;\n\nWithout_a_land_connection_to_Kufe,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678949;\n\nWithout_a_land_connection_to_Kufe,_the_owners_of_Zinder_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678952;\n\nWithout_a_land_connection_to_Nkomazi,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678951;\n\nWithout_a_land_connection_to_Nkomazi,_the_owners_of_Mombasa_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678954;\n\nWithout_a_land_connection_to_Nioro,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678953;\n\nWithout_a_land_connection_to_Nioro,_the_owners_of_Kubanni_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678956;\n\nWithout_a_land_connection_to_Zemio,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678955;\n\nWithout_a_land_connection_to_Zemio,_the_owners_of_Bangassou_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678958;\n\nWithout_a_land_connection_to_al-Bussayyah,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678957;\n\nWithout_a_land_connection_to_al-Bussayyah,_the_owners_of_Nasiriyya_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678960;\n\nWithout_a_land_connection_to_al-Jahra,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678959;\n\nWithout_a_land_connection_to_al-Jahra,_the_owners_of_Kuwait_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678962;\n\nWithout_a_land_connection_to_Zarzis,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678961;\n\nWithout_a_land_connection_to_Zarzis,_the_owners_of_Gabis_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC546789641;\n\nWithout_a_land_connection_to_Wath,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC546789631;\n\nWithout_a_land_connection_to_Wath,_the_owners_of_al-Jawf_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678966;\n\nWithout_a_land_connection_to_Buur_Gaabo,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678965;\n\nWithout_a_land_connection_to_Buur_Gaabo,_the_owners_of_Barawe_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678968;\n\nWithout_a_land_connection_to_Wa,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678967;\n\nWithout_a_land_connection_to_Wa,_the_owners_of_Tamale_have_taken_it_over.;;;;;;;;;;;;;
EVTDESC54678970;\n\nWithout_a_land_connection_to_Mwinilunga,_its_owners_can_no_longer_defend_it._We_will_therefore_take_it_over.;;;;;;;;;;;;;
EVTDESC54678969;\n\nWithout_a_land_connection_to_Mwinilunga,_the_owners_of_Solwezi_have_taken_it_over.;;;;;;;;;;;;;
